2016-06-27T22:31:40Z,1.125363729,Poland,4.1,247.64,4.2,13792.12,Portugal,2.28,148.23,2.3,1984.25,The Draw,3.05,16049.57,3.15,32178.82
2016-06-27T22:31:42Z,1.125368561,Wales,6,1425.81,6.2,418.81,Belgium,1.75,2613.08,1.76,177.27,The Draw,3.65,2185.15,3.7,5459.93
2016-06-27T22:31:46Z,1.12530855,Italy,4.4,8846.96,4.5,3669.4,Spain,2.24,21982.76,2.26,4560.67,The Draw,3,135186.54,3.05,179246.5
2016-06-27T22:31:48Z,1.125317176,England,1.5,232571.55,1.51,84902.83,Iceland,9.8,7400.39,10,3663.53,The Draw,4.2,24806.54,4.3,15325.52
2016-06-27T22:31:50Z,1.125363729,Poland,4.1,247.64,4.2,13792.12,Portugal,2.28,148.23,2.3,1984.25,The Draw,3.05,16049.57,3.15,32178.82
2016-06-27T22:31:52Z,1.125368561,Wales,6,1380.3,6.2,300.58,Belgium,1.75,2194.21,1.76,22.14,The Draw,3.65,1984.31,3.7,5459.93
2016-06-27T22:31:55Z,1.12530855,Italy,4.4,8718.56,4.5,4054.7,Spain,2.24,22245.02,2.26,2299.04,The Draw,3,134475.53,3.05,179265.4
2016-06-27T22:31:57Z,1.125317176,England,1.5,232541.31,1.51,84940.19,Iceland,9.8,7400.39,10,3692.27,The Draw,4.2,24874.98,4.3,15325.52
2016-06-27T22:32:00Z,1.125363729,Poland,4.1,247.64,4.2,11643.08,Portugal,2.28,148.23,2.3,1984.25,The Draw,3.05,16049.57,3.15,32178.82
2016-06-27T22:32:02Z,1.125368561,Wales,6,1380.3,6.2,300.58,Belgium,1.75,2194.21,1.76,22.14,The Draw,3.65,1984.31,3.7,5459.93
2016-06-27T22:32:07Z,1.12530855,Italy,4.4,8748.8,4.5,4054.7,Spain,2.24,22244.95,2.26,1720.51,The Draw,3,134475.53,3.05,179247.62
2016-06-27T22:32:09Z,1.125317176,England,1.5,232507.52,1.51,84884.56,Iceland,9.8,7400.39,10,3651.66,The Draw,4.2,24778.29,4.3,15325.52
2016-06-27T22:32:11Z,1.125363729,Poland,4.1,247.64,4.2,13792.12,Portugal,2.28,148.23,2.3,1984.25,The Draw,3.05,16049.57,3.15,32178.82
2016-06-27T22:32:12Z,1.125368561,Wales,6,1380.19,6.2,300.58,Belgium,1.75,2194.21,1.76,89.7,The Draw,3.65,1984.31,3.7,5433.82
2016-06-27T22:32:16Z,1.12530855,Italy,4.4,8718.56,4.5,4054.7,Spain,2.24,22245.02,2.26,2290.75,The Draw,3,134475.53,3.05,179251.17
2016-06-27T22:32:18Z,1.125317176,England,1.5,232571.55,1.51,84902.83,Iceland,9.8,7400.39,10,3678.04,The Draw,4.2,24841.1,4.3,15325.52
2016-06-27T22:32:20Z,1.125363729,Poland,4.1,272.42,4.2,11667.26,Portugal,2.28,192.78,2.3,1984.25,The Draw,3.1,33.04,3.15,32211.06
2016-06-27T22:32:22Z,1.125368561,Wales,6,1380.3,6.2,300.58,Belgium,1.75,2194.21,1.76,22.14,The Draw,3.65,1984.31,3.7,5459.93
2016-06-27T22:32:26Z,1.12530855,Italy,4.4,8718.56,4.5,4054.7,Spain,2.24,22245.02,2.26,1934.99,The Draw,3,134475.53,3.05,179247.62
2016-06-27T22:32:28Z,1.125317176,England,1.5,232571.55,1.51,84902.83,Iceland,9.8,7400.39,10,3663.53,The Draw,4.2,24806.54,4.3,15325.52
2016-06-27T22:32:30Z,1.125363729,Poland,4.1,247.64,4.2,13792.12,Portugal,2.28,148.23,2.3,1984.25,The Draw,3.05,16049.57,3.15,32178.82
