Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20
2016-06-27T00:37:15Z,1.125318745,Hungary,6.6,4321.42,6.8,600.71,Belgium,1.77,14545.85,1.78,13993.56,The Draw,3.45,4381.89,3.5,11367.74,11367.74,100.6342%,-0.0063020
2016-06-27T00:37:18Z,1.12530855,Italy,4.6,1924.68,4.7,811.91,Spain,2.2,5155.64,2.22,4551.06,The Draw,3,77597.35,3.05,64479.9,64479.9,100.5270%,-0.0052425
2016-06-27T00:37:20Z,1.125317176,England,1.61,425.22,1.62,3877.64,Iceland,8.6,614.4,8.8,43.8,The Draw,3.75,2457.69,3.8,1421.25,1421.25,100.4064%,-0.0040473
2016-06-27T00:37:22Z,1.125363729,Poland,3.95,49.11,4,140.54,Portugal,2.34,181.99,2.36,234.59,The Draw,3.05,776.23,3.1,16105.88,16105.88,100.8384%,-0.0083141
2016-06-27T00:37:25Z,1.125318341,France,1.04,228949.83,1.05,157064.79,Rep of Ireland,350,22.27,400,39.03,The Draw,28,132.38,29,7197.51,7197.51,100.0110%,-0.0001099
2016-06-27T00:37:27Z,1.12531775,Germany,1.48,175856.02,1.49,57010.45,Slovakia,10.5,6557.66,11,10752.36,The Draw,4.2,35495.57,4.3,4729.12,4729.12,100.9009%,-0.0089286
2016-06-27T00:37:29Z,1.125318745,Hungary,6.6,4321.42,6.8,570.77,Belgium,1.77,14545.85,1.78,13957.25,The Draw,3.45,4381.89,3.5,11367.74,11367.74,100.6342%,-0.0063020
2016-06-27T00:37:31Z,1.12530855,Italy,4.6,1924.68,4.7,811.91,Spain,2.2,5155.64,2.22,4551.06,The Draw,3,77597.35,3.05,64479.9,64479.9,100.5270%,-0.0052425
2016-06-27T00:37:33Z,1.125317176,England,1.61,629.37,1.62,3877.64,Iceland,8.6,614.4,8.8,419.11,The Draw,3.75,2457.69,3.8,1421.25,1421.25,100.4064%,-0.0040473
2016-06-27T00:37:37Z,1.125363729,Poland,3.9,1026.14,4,158.8,Portugal,2.34,181.99,2.36,234.59,The Draw,3.05,776.23,3.1,16105.88,16105.88,101.1630%,-0.0114958
2016-06-27T00:37:40Z,1.125318341,France,1.04,237571.86,1.05,131287.28,Rep of Ireland,350,35.05,400,23.59,The Draw,26,187.82,27,38.4,38.4,100.2857%,-0.0028490
2016-06-27T00:37:42Z,1.12531775,Germany,1.48,175835.13,1.49,57010.45,Slovakia,10.5,6544.31,11,10752.36,The Draw,4.2,35495.57,4.3,4729.12,4729.12,100.9009%,-0.0089286
2016-06-27T00:37:48Z,1.125318745,Hungary,6.6,4321.42,6.8,570.77,Belgium,1.77,14628.02,1.78,13898.94,The Draw,3.45,5049.29,3.5,11367.74,11367.74,100.6342%,-0.0063020
2016-06-27T00:37:50Z,1.12530855,Italy,4.6,1924.68,4.7,811.91,Spain,2.2,5155.64,2.22,4551.06,The Draw,3,77597.35,3.05,64479.9,64479.9,100.5270%,-0.0052425
2016-06-27T00:37:52Z,1.125317176,England,1.61,1371.77,1.62,3877.64,Iceland,8.6,614.4,8.8,419.11,The Draw,3.75,2457.69,3.8,1401.09,1401.09,100.4064%,-0.0040473
2016-06-27T00:37:54Z,1.125363729,Poland,3.9,1053.76,4,164.24,Portugal,2.34,61.44,2.36,280.24,The Draw,3.05,810.11,3.1,16105.88,16105.88,101.1630%,-0.0114958
2016-06-27T00:37:57Z,1.125318341,France,1.04,222288.74,1.05,131335.26,Rep of Ireland,320,606.31,450,28.89,The Draw,27,167.9,28,1631.2,1631.2,100.1700%,-0.0016976
2016-06-27T00:37:59Z,1.12531775,Germany,1.48,174201.57,1.49,67096.97,Slovakia,10.5,6864.72,11,10595.64,The Draw,4.2,39164.03,4.3,4661.63,4661.63,100.9009%,-0.0089286
2016-06-27T00:38:01Z,1.125318745,Hungary,6.6,4321.42,6.8,570.77,Belgium,1.77,14628.02,1.78,13957.25,The Draw,3.45,4381.89,3.5,11367.74,11367.74,100.6342%,-0.0063020
2016-06-27T00:38:03Z,1.12530855,Italy,4.6,1924.68,4.7,811.91,Spain,2.2,5155.64,2.22,4551.06,The Draw,3,77597.35,3.05,64479.9,64479.9,100.5270%,-0.0052425
2016-06-27T00:38:06Z,1.125317176,England,1.61,1342.55,1.62,3877.64,Iceland,8.6,614.4,8.8,43.8,The Draw,3.75,2457.69,3.8,1401.09,1401.09,100.4064%,-0.0040473
2016-06-27T00:38:08Z,1.125363729,Poland,3.9,1053.76,4,164.24,Portugal,2.34,61.44,2.36,280.24,The Draw,3.05,810.11,3.1,16105.88,16105.88,101.1630%,-0.0114958
2016-06-27T00:38:11Z,1.125318341,France,1.04,228791.42,1.05,100558.98,Rep of Ireland,340,18.67,460,22.41,The Draw,26,87.04,28,82.36,82.36,100.2941%,-0.0029326
2016-06-27T00:38:13Z,1.12531775,Germany,1.48,174105.14,1.49,67104.11,Slovakia,10.5,7777.72,11,10595.64,The Draw,4.2,39371.55,4.3,4661.63,4661.63,100.9009%,-0.0089286
2016-06-27T00:38:15Z,1.125318745,Hungary,6.6,4321.42,6.8,570.77,Belgium,1.77,14628.02,1.78,13911.59,The Draw,3.45,4381.89,3.5,11367.74,11367.74,100.6342%,-0.0063020
2016-06-27T00:38:20Z,1.12530855,Italy,4.6,1924.68,4.7,811.91,Spain,2.2,5155.64,2.22,4551.06,The Draw,3,77597.35,3.05,64479.9,64479.9,100.5270%,-0.0052425
2016-06-27T00:38:22Z,1.125317176,England,1.61,1342.55,1.62,3877.64,Iceland,8.6,614.4,8.8,43.8,The Draw,3.75,2457.69,3.8,1401.09,1401.09,100.4064%,-0.0040473
2016-06-27T00:38:24Z,1.125363729,Poland,3.9,1053.76,4,164.24,Portugal,2.34,61.44,2.36,280.24,The Draw,3.05,810.11,3.1,16105.88,16105.88,101.1630%,-0.0114958
2016-06-27T00:38:28Z,1.125318341,France,1.04,232594.18,1.05,98001.98,Rep of Ireland,320,611.79,450,27.09,The Draw,26,81.2,28,1672.75,1672.75,100.3125%,-0.0031153
2016-06-27T00:38:30Z,1.12531775,Germany,1.48,176067.07,1.49,79612.01,Slovakia,10.5,7910.29,11,10726.45,The Draw,4.2,43823.42,4.3,4108.78,4108.78,100.9009%,-0.0089286
2016-06-27T00:38:32Z,1.125318745,Hungary,6.6,4321.42,6.8,570.77,Belgium,1.77,14628.02,1.78,13801.3,The Draw,3.45,5093.63,3.5,11367.74,11367.74,100.6342%,-0.0063020
2016-06-27T00:38:34Z,1.12530855,Italy,4.6,1979.46,4.7,811.91,Spain,2.2,5155.64,2.22,4642.36,The Draw,3,77597.35,3.05,64562.52,64562.52,100.5270%,-0.0052425
2016-06-27T00:38:36Z,1.125317176,England,1.61,1065.1,1.62,3602.24,Iceland,8.6,605.27,8.8,43.8,The Draw,3.75,2457.69,3.8,1401.09,1401.09,100.4064%,-0.0040473
2016-06-27T00:38:38Z,1.125363729,Poland,3.9,1053.76,4,164.24,Portugal,2.34,61.44,2.36,280.24,The Draw,3.05,810.11,3.1,16105.88,16105.88,101.1630%,-0.0114958
2016-06-27T00:38:41Z,1.125318341,France,1.04,213140.77,1.05,125910.69,Rep of Ireland,320,609.87,420,18.46,The Draw,26,123.34,27,307.68,307.68,100.3125%,-0.0031153
2016-06-27T00:38:44Z,1.12531775,Germany,1.48,173036.89,1.49,67074.56,Slovakia,10.5,7727.69,11,10595.64,The Draw,4.2,39375.61,4.3,4105.13,4105.13,100.9009%,-0.0089286
2016-06-27T00:38:46Z,1.125318745,Hungary,6.6,4321.42,6.8,570.77,Belgium,1.77,14621.35,1.78,13783.66,The Draw,3.45,5005.62,3.5,11367.74,11367.74,100.6342%,-0.0063020
2016-06-27T00:38:48Z,1.12530855,Italy,4.6,1979.46,4.7,811.91,Spain,2.2,5155.64,2.22,4642.36,The Draw,3,77597.35,3.05,64562.52,64562.52,100.5270%,-0.0052425
2016-06-27T00:38:50Z,1.125317176,England,1.61,1065.1,1.62,3602.24,Iceland,8.6,605.27,8.8,43.8,The Draw,3.75,2457.69,3.8,1401.09,1401.09,100.4064%,-0.0040473
2016-06-27T00:38:52Z,1.125363729,Poland,3.9,1053.76,4,164.24,Portugal,2.34,61.44,2.36,280.24,The Draw,3.05,810.11,3.1,16105.88,16105.88,101.1630%,-0.0114958
2016-06-27T00:38:55Z,1.125318341,France,1.04,215714.73,1.05,160182.23,Rep of Ireland,320,613.71,440,21.04,The Draw,27,206.96,28,1210.05,1210.05,100.1700%,-0.0016976
2016-06-27T00:38:57Z,1.12531775,Germany,1.48,176067.07,1.49,79612.01,Slovakia,10.5,7910.29,11,10726.45,The Draw,4.2,43823.42,4.3,4108.78,4108.78,100.9009%,-0.0089286
2016-06-27T00:38:59Z,1.125318745,Hungary,6.6,4321.42,6.8,570.77,Belgium,1.77,14628.02,1.78,13898.94,The Draw,3.45,5093.63,3.5,11367.74,11367.74,100.6342%,-0.0063020
2016-06-27T00:39:01Z,1.12530855,Italy,4.6,1979.46,4.7,811.91,Spain,2.2,5246.94,2.22,4642.36,The Draw,3,77597.35,3.05,64562.52,64562.52,100.5270%,-0.0052425
2016-06-27T00:39:03Z,1.125317176,England,1.61,1041.36,1.62,3602.24,Iceland,8.6,605.27,8.8,43.8,The Draw,3.75,2457.69,3.8,2747.76,2747.76,100.4064%,-0.0040473
2016-06-27T00:39:05Z,1.125363729,Poland,3.9,1053.76,4,164.24,Portugal,2.34,61.44,2.36,280.24,The Draw,3.05,810.11,3.1,16105.88,16105.88,101.1630%,-0.0114958
2016-06-27T00:39:09Z,1.125318341,France,1.04,208237.58,1.05,135367.86,Rep of Ireland,350,20.26,450,34.41,The Draw,27,207.47,28,1065.16,1065.16,100.1433%,-0.0014306
2016-06-27T00:39:11Z,1.12531775,Germany,1.48,176067.07,1.49,79608.36,Slovakia,10.5,7910.29,11,10726.45,The Draw,4.2,43822.13,4.3,4108.78,4108.78,100.9009%,-0.0089286
2016-06-27T00:39:13Z,1.125318745,Hungary,6.6,4321.42,6.8,570.77,Belgium,1.77,14621.35,1.78,13783.66,The Draw,3.45,5005.62,3.5,11367.74,11367.74,100.6342%,-0.0063020
2016-06-27T00:39:15Z,1.12530855,Italy,4.6,1975.8,4.7,811.91,Spain,2.2,5246.94,2.22,4642.36,The Draw,3,77597.35,3.05,64557,64557,100.5270%,-0.0052425
2016-06-27T00:39:17Z,1.125317176,England,1.61,1065.1,1.62,3602.24,Iceland,8.6,605.27,8.8,43.8,The Draw,3.75,2457.69,3.8,2735.89,2735.89,100.4064%,-0.0040473
2016-06-27T00:39:19Z,1.125363729,Poland,3.9,1053.76,4,164.24,Portugal,2.34,61.44,2.36,280.24,The Draw,3.05,810.11,3.1,16105.88,16105.88,101.1630%,-0.0114958
2016-06-27T00:39:22Z,1.125318341,France,1.04,214294.57,1.05,129396.93,Rep of Ireland,320,603,440,23.51,The Draw,24,115.54,26,601.01,601.01,100.6330%,-0.0062903
2016-06-27T00:39:25Z,1.12531775,Germany,1.48,176167.94,1.49,77221.25,Slovakia,10.5,7779.52,11,12979.59,The Draw,4.2,43042.54,4.3,9173.56,9173.56,100.9009%,-0.0089286
2016-06-27T00:39:26Z,1.125318745,Hungary,6.6,4321.42,6.8,570.77,Belgium,1.77,14621.35,1.78,13783.66,The Draw,3.45,5005.62,3.5,11367.74,11367.74,100.6342%,-0.0063020
2016-06-27T00:39:29Z,1.12530855,Italy,4.6,1975.8,4.7,811.91,Spain,2.2,5246.94,2.22,4642.36,The Draw,3,77597.35,3.05,64557,64557,100.5270%,-0.0052425
2016-06-27T00:39:31Z,1.125317176,England,1.61,1041.36,1.62,3602.24,Iceland,8.6,622.09,8.8,60.23,The Draw,3.75,2457.69,3.8,2747.76,2747.76,100.4064%,-0.0040473
2016-06-27T00:39:32Z,1.125363729,Poland,3.9,1053.76,4,164.24,Portugal,2.34,61.44,2.36,280.24,The Draw,3.05,810.11,3.1,16105.88,16105.88,101.1630%,-0.0114958
2016-06-27T00:39:36Z,1.125318341,France,1.04,214897.37,1.05,127931.66,Rep of Ireland,320,599.57,400,22.1,The Draw,24,115.54,26,601.61,601.61,100.6330%,-0.0062903
2016-06-27T00:39:38Z,1.12531775,Germany,1.48,175344.67,1.49,78562.49,Slovakia,10.5,7049.12,11,11225.22,The Draw,4.2,43498.88,4.3,9102.83,9102.83,100.9009%,-0.0089286
2016-06-27T00:39:40Z,1.125318745,Hungary,6.6,4321.42,6.8,570.77,Belgium,1.77,14618.38,1.78,13531.66,The Draw,3.45,5005.62,3.5,11367.74,11367.74,100.6342%,-0.0063020
2016-06-27T00:39:43Z,1.12530855,Italy,4.6,1975.8,4.7,811.91,Spain,2.2,5246.94,2.22,4642.36,The Draw,3,77597.35,3.05,64557,64557,100.5270%,-0.0052425
2016-06-27T00:39:45Z,1.125317176,England,1.61,1041.36,1.62,3602.24,Iceland,8.6,622.09,8.8,60.23,The Draw,3.75,2428.35,3.8,2747.76,2747.76,100.4064%,-0.0040473
2016-06-27T00:39:47Z,1.125363729,Poland,3.9,1053.76,4,164.24,Portugal,2.34,61.44,2.36,280.24,The Draw,3.05,810.11,3.1,16105.88,16105.88,101.1630%,-0.0114958
2016-06-27T00:39:50Z,1.125318341,France,1.04,208496.83,1.05,121241.86,Rep of Ireland,320,614.35,440,21.25,The Draw,24,107.62,25,30.64,30.64,100.6330%,-0.0062903
2016-06-27T00:39:52Z,1.12531775,Germany,1.48,175344.67,1.49,78562.49,Slovakia,10.5,7049.12,11,11225.22,The Draw,4.2,43498.88,4.3,9102.83,9102.83,100.9009%,-0.0089286
2016-06-27T00:39:54Z,1.125318745,Hungary,6.6,4321.42,6.8,570.77,Belgium,1.77,14631.72,1.78,13164.5,The Draw,3.45,5765.14,3.5,11323.41,11323.41,100.6342%,-0.0063020
2016-06-27T00:39:56Z,1.12530855,Italy,4.6,1975.8,4.7,811.91,Spain,2.2,5246.94,2.22,4642.36,The Draw,3,77597.35,3.05,64557,64557,100.5270%,-0.0052425
2016-06-27T00:39:58Z,1.125317176,England,1.61,1041.36,1.62,3602.24,Iceland,8.6,622.09,8.8,60.23,The Draw,3.75,2457.69,3.8,2747.76,2747.76,100.4064%,-0.0040473
2016-06-27T00:40:00Z,1.125363729,Poland,3.9,1053.76,4,164.24,Portugal,2.34,61.44,2.36,280.24,The Draw,3.05,810.11,3.1,16105.88,16105.88,101.1630%,-0.0114958
2016-06-27T00:40:04Z,1.125318341,France,1.04,210022.38,1.05,70296.8,Rep of Ireland,320,602.11,430,20.45,The Draw,22,974.01,25,118.33,118.33,101.0118%,-0.0100167
2016-06-27T00:40:06Z,1.12531775,Germany,1.48,175661.95,1.49,78562.49,Slovakia,10.5,7049.12,11,11225.22,The Draw,4.2,43498.88,4.3,9104.64,9104.64,100.9009%,-0.0089286
2016-06-27T00:40:08Z,1.125318745,Hungary,6.6,4321.42,6.8,570.77,Belgium,1.77,14631.72,1.78,13164.5,The Draw,3.45,5765.14,3.5,11323.41,11323.41,100.6342%,-0.0063020
2016-06-27T00:40:10Z,1.12530855,Italy,4.6,1975.8,4.7,811.91,Spain,2.2,5246.94,2.22,4642.36,The Draw,3,77597.35,3.05,64557,64557,100.5270%,-0.0052425
2016-06-27T00:40:12Z,1.125317176,England,1.61,1041.36,1.62,3602.24,Iceland,8.6,622.09,8.8,60.23,The Draw,3.75,2428.35,3.8,2747.76,2747.76,100.4064%,-0.0040473
2016-06-27T00:40:14Z,1.125363729,Poland,3.9,1053.76,4,164.24,Portugal,2.34,61.44,2.36,280.24,The Draw,3.05,810.11,3.1,16105.88,16105.88,101.1630%,-0.0114958
2016-06-27T00:40:19Z,1.125318341,France,1.04,213542.54,1.05,101445.8,Rep of Ireland,320,533.51,420,18.89,The Draw,25,40.42,26,592.49,592.49,100.4663%,-0.0046418
2016-06-27T00:40:21Z,1.12531775,Germany,1.48,174857.72,1.49,77872.86,Slovakia,10.5,7052.51,11,11231.37,The Draw,4.2,43427.4,4.3,8996.75,8996.75,100.9009%,-0.0089286
2016-06-27T00:40:23Z,1.125318745,Hungary,6.6,4253.86,6.8,569.65,Belgium,1.77,14527.08,1.78,13146.24,The Draw,3.45,5765.14,3.5,11323.41,11323.41,100.6342%,-0.0063020
2016-06-27T00:40:25Z,1.12530855,Italy,4.6,1975.8,4.7,811.91,Spain,2.2,5246.94,2.22,4642.36,The Draw,3,77597.35,3.05,64557,64557,100.5270%,-0.0052425
2016-06-27T00:40:27Z,1.125317176,England,1.61,1041.36,1.62,3602.24,Iceland,8.6,622.09,8.8,60.23,The Draw,3.75,2428.35,3.8,2747.76,2747.76,100.4064%,-0.0040473
2016-06-27T00:40:29Z,1.125363729,Poland,3.9,1053.76,4,164.24,Portugal,2.34,61.44,2.36,280.24,The Draw,3.05,810.11,3.1,16105.88,16105.88,101.1630%,-0.0114958
2016-06-27T00:40:33Z,1.125318341,France,1.04,198890.85,1.05,95816.26,Rep of Ireland,320,534.31,430,20.39,The Draw,24,85.6,25,113.08,113.08,100.6330%,-0.0062903
2016-06-27T00:40:35Z,1.12531775,Germany,1.48,174728.15,1.49,77842.39,Slovakia,10.5,6961.21,11,11231.37,The Draw,4.2,43416.59,4.3,8996.75,8996.75,100.9009%,-0.0089286
2016-06-27T00:40:37Z,1.125318745,Hungary,6.6,4246.43,6.8,975.97,Belgium,1.77,15371.75,1.78,30169.26,The Draw,3.45,5765.14,3.5,11323.41,11323.41,100.6342%,-0.0063020
2016-06-27T00:40:39Z,1.12530855,Italy,4.6,1975.8,4.7,811.91,Spain,2.2,5246.94,2.22,4642.36,The Draw,3,77597.35,3.05,64557,64557,100.5270%,-0.0052425
2016-06-27T00:40:41Z,1.125317176,England,1.61,1041.36,1.62,3602.24,Iceland,8.6,612.96,8.8,60.23,The Draw,3.75,2428.35,3.8,2747.76,2747.76,100.4064%,-0.0040473
2016-06-27T00:40:43Z,1.125363729,Poland,3.9,1053.76,4,164.24,Portugal,2.34,61.44,2.36,280.24,The Draw,3.05,810.11,3.1,16105.88,16105.88,101.1630%,-0.0114958
2016-06-27T00:40:47Z,1.125318341,France,1.04,208329.23,1.05,123626.1,Rep of Ireland,320,598.46,420,23.89,The Draw,24,126.52,26,638.21,638.21,100.6330%,-0.0062903
2016-06-27T00:40:49Z,1.12531775,Germany,1.48,174618.45,1.49,77829,Slovakia,10.5,6952.08,11,11218.43,The Draw,4.2,43411.11,4.3,8996.75,8996.75,100.9009%,-0.0089286
2016-06-27T00:40:51Z,1.125318745,Hungary,6.8,260.81,7,3835.44,Belgium,1.76,1102.5,1.77,13596.55,The Draw,3.45,5768.79,3.5,10146.26,10146.26,100.5096%,-0.0050699
2016-06-27T00:40:53Z,1.12530855,Italy,4.6,1975.8,4.7,811.91,Spain,2.2,5246.94,2.22,4642.36,The Draw,3,77597.35,3.05,64557,64557,100.5270%,-0.0052425
2016-06-27T00:40:55Z,1.125317176,England,1.61,1041.36,1.62,3602.24,Iceland,8.6,612.96,8.8,60.23,The Draw,3.75,2428.35,3.8,2747.76,2747.76,100.4064%,-0.0040473
2016-06-27T00:40:57Z,1.125363729,Poland,3.9,1053.76,4,164.24,Portugal,2.34,61.44,2.36,280.24,The Draw,3.05,810.11,3.1,16105.88,16105.88,101.1630%,-0.0114958
2016-06-27T00:41:00Z,1.125318341,France,1.04,181813.81,1.05,106060.64,Rep of Ireland,320,529.07,420,22.28,The Draw,23,299.22,24,170.27,170.27,100.8142%,-0.0080760
2016-06-27T00:41:02Z,1.12531775,Germany,1.48,174618.45,1.49,77829,Slovakia,10.5,6952.08,11,11218.43,The Draw,4.2,43411.11,4.3,8996.75,8996.75,100.9009%,-0.0089286
2016-06-27T00:41:04Z,1.125318745,Hungary,6.6,4253.86,6.8,569.65,Belgium,1.77,15622.68,1.78,30169.26,The Draw,3.45,5765.14,3.5,11323.41,11323.41,100.6342%,-0.0063020
2016-06-27T00:41:07Z,1.12530855,Italy,4.6,1975.8,4.7,811.91,Spain,2.2,5246.94,2.22,4642.36,The Draw,3,77597.35,3.05,64557,64557,100.5270%,-0.0052425
2016-06-27T00:41:09Z,1.125317176,England,1.61,1041.36,1.62,3602.24,Iceland,8.6,612.96,8.8,60.23,The Draw,3.75,2428.35,3.8,2747.76,2747.76,100.4064%,-0.0040473
2016-06-27T00:41:11Z,1.125363729,Poland,3.9,1053.76,4,164.24,Portugal,2.34,61.44,2.36,280.24,The Draw,3.05,810.11,3.1,16105.88,16105.88,101.1630%,-0.0114958
2016-06-27T00:41:14Z,1.125318341,France,1.04,181813.81,1.05,106060.64,Rep of Ireland,320,529.07,420,22.28,The Draw,23,299.22,24,170.27,170.27,100.8142%,-0.0080760
2016-06-27T00:41:16Z,1.12531775,Germany,1.48,174728.15,1.49,77842.39,Slovakia,10.5,6961.21,11,11231.37,The Draw,4.2,43416.59,4.3,8996.75,8996.75,100.9009%,-0.0089286
2016-06-27T00:41:18Z,1.125318745,Hungary,6.6,4246.43,6.8,975.97,Belgium,1.77,15371.75,1.78,30169.26,The Draw,3.45,5765.14,3.5,11323.41,11323.41,100.6342%,-0.0063020
2016-06-27T00:41:20Z,1.12530855,Italy,4.6,1975.8,4.7,811.91,Spain,2.2,5246.94,2.22,4642.36,The Draw,3,77597.35,3.05,64557,64557,100.5270%,-0.0052425
2016-06-27T00:41:22Z,1.125317176,England,1.61,1041.36,1.62,3602.24,Iceland,8.6,612.96,8.8,60.23,The Draw,3.75,2428.35,3.8,2747.76,2747.76,100.4064%,-0.0040473
2016-06-27T00:41:24Z,1.125363729,Poland,3.9,1053.76,4,164.24,Portugal,2.34,61.44,2.36,280.24,The Draw,3.05,810.11,3.1,16105.88,16105.88,101.1630%,-0.0114958
2016-06-27T00:41:28Z,1.125318341,France,1.04,172362.45,1.05,108288.48,Rep of Ireland,320,511.89,390,27.97,The Draw,23,263.6,24,72.56,72.56,100.8142%,-0.0080760
2016-06-27T00:41:30Z,1.12531775,Germany,1.49,36599.88,1.5,101526.95,Slovakia,10.5,6582.26,11,12052.51,The Draw,4.2,16261.61,4.3,27664.98,27664.98,100.4474%,-0.0044543
2016-06-27T00:41:32Z,1.125318745,Hungary,6.8,260.81,7,3824.49,Belgium,1.76,8535.71,1.77,12240.73,The Draw,3.45,5768.79,3.5,10028.46,10028.46,100.5096%,-0.0050699
2016-06-27T00:41:37Z,1.12530855,Italy,4.6,1975.8,4.7,811.91,Spain,2.2,5246.94,2.22,4642.36,The Draw,3,77597.35,3.05,64557,64557,100.5270%,-0.0052425
2016-06-27T00:41:38Z,1.125317176,England,1.61,1041.36,1.62,3602.24,Iceland,8.6,612.96,8.8,60.23,The Draw,3.75,2428.35,3.8,2692.34,2692.34,100.4064%,-0.0040473
2016-06-27T00:41:40Z,1.125363729,Poland,3.9,1053.76,4,164.24,Portugal,2.34,61.44,2.36,280.24,The Draw,3.05,810.11,3.1,16105.88,16105.88,101.1630%,-0.0114958
2016-06-27T00:41:44Z,1.125318341,France,1.04,180935.94,1.05,116310.92,Rep of Ireland,320,528.76,420,20.3,The Draw,23,282.89,24,195.13,195.13,100.8142%,-0.0080760
2016-06-27T00:41:46Z,1.12531775,Germany,1.48,174607.64,1.49,77829,Slovakia,10.5,6952.08,11,11218.43,The Draw,4.2,43452.35,4.3,8955.5,8955.5,100.9009%,-0.0089286
2016-06-27T00:41:48Z,1.125318745,Hungary,6.8,1449.92,7,3824.49,Belgium,1.75,22240.85,1.76,4594.29,The Draw,3.45,8128.07,3.5,9882.38,9882.38,100.8342%,-0.0082734
2016-06-27T00:41:50Z,1.12530855,Italy,4.6,1975.8,4.7,811.91,Spain,2.2,5246.94,2.22,4642.36,The Draw,3,77597.35,3.05,64557,64557,100.5270%,-0.0052425
2016-06-27T00:41:52Z,1.125317176,England,1.61,1041.36,1.62,3602.24,Iceland,8.6,612.96,8.8,60.23,The Draw,3.75,2428.35,3.8,2692.34,2692.34,100.4064%,-0.0040473
2016-06-27T00:41:54Z,1.125363729,Poland,3.9,1053.76,4,164.24,Portugal,2.34,61.44,2.36,280.24,The Draw,3.05,810.11,3.1,16105.88,16105.88,101.1630%,-0.0114958
2016-06-27T00:41:58Z,1.125318341,France,1.04,172411.01,1.05,108601.4,Rep of Ireland,320,512.7,380,18.82,The Draw,23,233.97,25,214.6,214.6,100.8142%,-0.0080760
2016-06-27T00:42:00Z,1.12531775,Germany,1.49,31905.13,1.5,101263.24,Slovakia,10.5,6512.06,11,12019.33,The Draw,4.2,16167.42,4.3,26535.1,26535.1,100.4474%,-0.0044543
2016-06-27T00:42:02Z,1.125318745,Hungary,6.8,1925.88,7,3824.49,Belgium,1.75,23347.1,1.76,6089.05,The Draw,3.45,8890.62,3.5,9740.61,9740.61,100.8342%,-0.0082734
2016-06-27T00:42:03Z,1.12530855,Italy,4.6,1975.8,4.7,811.91,Spain,2.2,5246.94,2.22,4642.36,The Draw,3,77597.35,3.05,64557,64557,100.5270%,-0.0052425
2016-06-27T00:42:05Z,1.125317176,England,1.61,1041.36,1.62,3602.24,Iceland,8.6,612.96,8.8,60.23,The Draw,3.75,2428.35,3.8,2692.34,2692.34,100.4064%,-0.0040473
2016-06-27T00:42:07Z,1.125363729,Poland,3.9,1053.76,4,164.24,Portugal,2.34,61.44,2.36,280.24,The Draw,3.05,810.11,3.1,16105.88,16105.88,101.1630%,-0.0114958
2016-06-27T00:42:11Z,1.125318341,France,1.04,171811.28,1.05,109347.32,Rep of Ireland,320,515.54,390,34.87,The Draw,23,226.84,25,221.72,221.72,100.8142%,-0.0080760
2016-06-27T00:42:13Z,1.12531775,Germany,1.49,36596.91,1.5,101526.95,Slovakia,10.5,6587.46,11,12052.51,The Draw,4.2,16261.61,4.3,27663.95,27663.95,100.4474%,-0.0044543
2016-06-27T00:42:15Z,1.125318745,Hungary,6.8,1696.83,7,3824.49,Belgium,1.75,23341.16,1.76,5548.29,The Draw,3.45,8614.75,3.5,9882.38,9882.38,100.8342%,-0.0082734
2016-06-27T00:42:17Z,1.12530855,Italy,4.6,1975.8,4.7,811.91,Spain,2.2,5246.94,2.22,4642.36,The Draw,3,77597.35,3.05,64557,64557,100.5270%,-0.0052425
2016-06-27T00:42:19Z,1.125317176,England,1.61,1041.36,1.62,3602.24,Iceland,8.6,612.96,8.8,60.23,The Draw,3.75,2428.35,3.8,2692.34,2692.34,100.4064%,-0.0040473
2016-06-27T00:42:21Z,1.125363729,Poland,3.9,1053.76,4,164.24,Portugal,2.34,61.44,2.36,280.24,The Draw,3.05,810.11,3.1,16105.88,16105.88,101.1630%,-0.0114958
2016-06-27T00:42:24Z,1.125318341,France,1.04,171811.28,1.05,109347.32,Rep of Ireland,320,515.54,390,34.87,The Draw,23,226.84,25,221.72,221.72,100.8142%,-0.0080760
2016-06-27T00:42:26Z,1.12531775,Germany,1.49,36599.88,1.5,101526.95,Slovakia,10.5,6585.91,11,12052.51,The Draw,4.2,16261.61,4.3,27664.98,27664.98,100.4474%,-0.0044543
2016-06-27T00:42:28Z,1.125318745,Hungary,6.8,1744.12,7,4075.59,Belgium,1.75,24351.53,1.76,5386.78,The Draw,3.45,8532.36,3.5,9740.61,9740.61,100.8342%,-0.0082734
2016-06-27T00:42:30Z,1.12530855,Italy,4.6,1975.8,4.7,811.91,Spain,2.2,5246.94,2.22,4642.36,The Draw,3,77597.35,3.05,64557,64557,100.5270%,-0.0052425
2016-06-27T00:42:32Z,1.125317176,England,1.61,1041.36,1.62,3556.58,Iceland,8.6,612.96,8.8,60.23,The Draw,3.75,2428.35,3.8,2692.34,2692.34,100.4064%,-0.0040473
2016-06-27T00:42:34Z,1.125363729,Poland,3.9,1053.76,4,164.24,Portugal,2.34,61.44,2.36,280.24,The Draw,3.05,810.11,3.1,16105.88,16105.88,101.1630%,-0.0114958
