2016-06-28T00:04:37Z,1.125317176,England,1.52,126305.06,1.53,84585.22,Iceland,9.6,5094.61,9.8,7663.35,The Draw,4.1,18515.76,4.2,23115.05,
2016-06-28T00:04:38Z,1.125363729,Poland,4.1,5202.5,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,13653.15,3.1,55900.76,
2016-06-28T00:04:41Z,1.125368561,Wales,6.0,419.82,6.2,22.58,Belgium,1.77,3315.83,1.78,852.1,The Draw,3.65,1541.99,3.7,4996.67,
2016-06-28T00:04:45Z,1.125308550,Italy,4.4,20621.35,4.5,8147.11,Spain,2.26,48374.85,2.28,28935.62,The Draw,2.96,17928.46,2.98,5575.3,
2016-06-28T00:04:47Z,1.125317176,England,1.52,126287.23,1.53,84161.14,Iceland,9.6,5094.61,9.8,7663.35,The Draw,4.1,18485.84,4.2,23110.75,
2016-06-28T00:04:50Z,1.125363729,Poland,4.1,5202.5,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,13653.15,3.1,55900.76,
2016-06-28T00:04:52Z,1.125368561,Wales,6.0,419.82,6.2,22.58,Belgium,1.77,3315.83,1.78,672.76,The Draw,3.65,1541.99,3.7,4996.67,
2016-06-28T00:04:55Z,1.125308550,Italy,4.4,20621.35,4.5,8147.11,Spain,2.26,48387.16,2.28,28953.62,The Draw,2.96,17928.46,2.98,5575.3,
2016-06-28T00:04:57Z,1.125317176,England,1.52,126305.06,1.53,84170.23,Iceland,9.6,5094.61,9.8,7663.35,The Draw,4.1,18515.76,4.2,23115.05,
2016-06-28T00:04:59Z,1.125363729,Poland,4.1,5202.5,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,13653.15,3.1,55900.76,
2016-06-28T00:05:01Z,1.125368561,Wales,6.0,419.82,6.2,22.58,Belgium,1.77,3315.83,1.78,672.76,The Draw,3.65,1541.99,3.7,4996.67,
2016-06-28T00:05:05Z,1.125308550,Italy,4.4,20621.35,4.5,8044.52,Spain,2.26,48335.4,2.28,28918.02,The Draw,2.96,17928.46,2.98,5575.3,
2016-06-28T00:05:07Z,1.125317176,England,1.52,126287.23,1.53,84161.14,Iceland,9.6,5094.61,9.8,7663.35,The Draw,4.1,18485.84,4.2,23110.75,
2016-06-28T00:05:09Z,1.125363729,Poland,4.1,5202.5,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,13653.15,3.1,55900.76,
2016-06-28T00:05:11Z,1.125368561,Wales,6.2,101.98,6.4,1768.55,Belgium,1.77,3315.83,1.78,1028.0,The Draw,3.65,1541.99,3.7,5167.57,
2016-06-28T00:05:18Z,1.125308550,Italy,4.4,20560.57,4.5,8015.92,Spain,2.26,48258.66,2.28,28873.06,The Draw,2.96,17928.46,2.98,5575.3,
2016-06-28T00:05:20Z,1.125317176,England,1.52,126226.36,1.53,83858.31,Iceland,9.6,5090.61,9.8,7663.35,The Draw,4.1,18925.85,4.2,22863.06,
2016-06-28T00:05:22Z,1.125363729,Poland,4.1,5202.5,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,13653.15,3.1,55900.76,
2016-06-28T00:05:24Z,1.125368561,Wales,6.2,101.98,6.4,1780.43,Belgium,1.77,3315.83,1.78,1028.0,The Draw,3.65,1541.99,3.7,5167.57,
2016-06-28T00:05:28Z,1.125308550,Italy,4.4,20621.35,4.5,8044.52,Spain,2.26,48335.4,2.28,28918.02,The Draw,2.96,17928.46,2.98,5575.3,
2016-06-28T00:05:31Z,1.125317176,England,1.52,126226.36,1.53,83858.31,Iceland,9.6,5090.61,9.8,7663.35,The Draw,4.1,18925.85,4.2,22863.06,
2016-06-28T00:05:33Z,1.125363729,Poland,4.1,5202.5,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,13653.15,3.1,55900.76,
2016-06-28T00:05:35Z,1.125368561,Wales,6.2,101.98,6.4,1780.43,Belgium,1.77,3315.83,1.78,1065.28,The Draw,3.65,1541.99,3.7,5185.49,
2016-06-28T00:05:39Z,1.125308550,Italy,4.4,20603.51,4.5,8044.52,Spain,2.26,48326.49,2.28,28873.06,The Draw,2.96,17928.46,2.98,5575.3,
2016-06-28T00:05:40Z,1.125317176,England,1.52,126287.23,1.53,84161.14,Iceland,9.6,5094.61,9.8,7663.35,The Draw,4.1,18485.84,4.2,23084.12,
2016-06-28T00:05:43Z,1.125363729,Poland,4.1,5202.5,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,13653.15,3.1,55900.76,
2016-06-28T00:05:45Z,1.125368561,Wales,6.0,419.82,6.2,22.58,Belgium,1.77,3315.83,1.78,672.76,The Draw,3.65,1541.99,3.7,4996.67,
